,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
67096,2016,35,1224,71,1300,69,A,0,23,53,12,19,13,18,9,25,11,19,4,3,16,27,64,5,21,10,14,14,22,14,14,10,1,21
67097,2016,35,1234,90,1442,56,H,0,33,66,10,23,14,19,12,33,20,11,10,6,11,23,66,6,22,4,7,11,24,13,16,5,2,20
67098,2016,35,1235,84,1138,63,H,0,32,63,11,25,9,12,6,37,21,13,5,5,16,23,66,8,30,9,12,8,28,8,13,5,2,15
67099,2016,35,1245,80,1312,75,A,0,28,67,12,30,12,21,12,22,17,6,8,7,18,25,58,8,27,17,19,11,34,14,13,3,5,19
67100,2016,35,1299,80,1271,74,H,0,20,43,7,17,33,45,9,24,7,17,6,3,17,25,56,8,25,16,21,10,18,15,17,8,4,29
67101,2016,35,1313,88,1164,56,A,0,30,54,7,13,21,27,10,29,17,10,8,5,13,21,57,6,21,8,11,10,15,16,16,3,2,22
67102,2016,35,1324,83,1127,72,H,0,29,62,7,16,18,25,9,32,19,12,10,3,13,25,64,14,35,8,11,9,24,19,14,4,0,20
67103,2016,35,1328,78,1437,55,N,0,28,60,14,26,8,11,8,33,18,14,4,0,16,20,63,4,32,11,16,9,24,8,9,7,3,14
67104,2016,35,1332,67,1298,47,N,0,24,51,6,15,13,16,8,28,12,16,14,8,17,18,57,2,14,9,18,16,19,13,18,7,3,13
67105,2016,35,1345,80,1237,53,H,0,28,54,7,22,17,21,9,29,20,12,10,9,16,20,61,7,21,6,12,13,19,11,15,6,1,21
67106,2016,35,1362,65,1169,61,H,0,21,50,7,18,16,24,10,20,11,12,9,6,19,22,54,7,13,10,14,14,24,11,17,5,2,23
67107,2016,35,1425,74,1225,55,H,0,26,56,12,28,10,18,8,19,17,13,10,5,12,23,57,5,23,4,7,14,25,5,23,4,0,19
67108,2016,35,1444,87,1318,86,H,1,33,61,9,18,12,21,7,31,10,17,5,1,16,31,68,11,29,13,16,7,25,17,11,6,4,19
67109,2016,36,1116,89,1191,76,H,0,28,52,9,13,24,30,6,22,18,11,10,8,16,28,57,3,17,17,19,8,20,17,14,7,6,23
67110,2016,36,1119,77,1136,55,A,0,31,66,14,38,1,3,10,33,19,9,6,1,21,19,55,1,8,16,25,10,27,8,14,5,3,12
67111,2016,36,1124,75,1322,62,H,0,31,67,1,13,12,14,24,23,19,10,3,3,14,23,49,3,13,13,14,4,14,16,9,2,2,15
67112,2016,36,1132,79,1369,52,A,0,32,58,10,18,5,9,9,29,23,10,5,5,13,22,69,3,17,5,10,19,19,6,10,5,0,11
67113,2016,36,1182,89,1420,70,H,0,34,64,16,31,5,11,7,34,25,13,5,4,17,25,64,9,27,11,16,7,29,21,9,3,2,16
67114,2016,36,1200,89,1254,84,H,1,30,66,7,18,22,33,11,25,16,13,10,5,20,30,58,8,20,16,19,5,31,18,20,8,2,27
67115,2016,36,1202,79,1251,56,H,0,27,45,8,19,17,25,6,21,16,10,10,0,19,19,41,7,19,11,19,6,19,10,21,3,3,23
67116,2016,36,1203,76,1336,66,H,0,23,49,9,20,21,28,6,28,16,10,5,1,19,25,59,7,26,9,16,11,26,9,11,5,4,22
67117,2016,36,1208,74,1457,64,H,0,21,55,3,15,29,36,14,30,17,14,6,7,16,21,60,8,23,14,16,8,25,10,12,6,4,26
67118,2016,36,1211,61,1285,58,H,0,22,55,4,15,13,17,10,31,9,13,8,3,13,22,61,6,21,8,11,10,26,12,12,8,0,21
67119,2016,36,1213,70,1380,56,H,0,26,52,5,16,13,19,13,28,17,16,9,2,16,22,59,7,24,5,9,11,17,7,13,4,3,16
67120,2016,36,1217,75,1131,69,A,0,27,57,10,19,11,15,6,24,19,10,6,1,17,25,55,4,17,15,19,9,26,9,14,5,1,16
67121,2016,36,1226,66,1339,65,A,0,23,61,11,28,9,11,13,23,14,14,9,5,15,24,62,7,22,10,16,16,26,10,14,8,5,11
67122,2016,36,1266,80,1363,62,H,0,28,69,11,28,13,20,17,29,19,9,10,6,20,23,62,4,22,12,17,14,28,16,18,4,2,19
67123,2016,36,1268,76,1163,66,N,0,25,55,3,14,23,29,14,31,9,15,3,1,14,25,60,7,17,9,12,6,18,8,9,7,10,18
67124,2016,36,1274,66,1196,55,H,0,20,51,7,17,19,24,11,31,9,14,7,6,17,22,57,1,12,10,16,9,22,7,10,5,1,23
67125,2016,36,1291,81,1137,73,H,0,27,55,9,21,18,28,9,22,16,14,8,7,19,28,62,7,17,10,15,14,24,14,19,6,1,22
67126,2016,36,1320,73,1206,65,A,0,24,57,10,26,15,20,8,24,11,4,4,4,16,27,70,5,24,6,13,23,26,9,12,0,5,16
67127,2016,36,1323,86,1392,61,H,0,33,60,8,17,12,17,13,30,19,11,3,2,13,25,62,5,18,6,11,8,16,11,8,4,5,16
67128,2016,36,1326,74,1102,50,H,0,27,57,6,22,14,18,5,30,11,12,8,6,18,17,51,4,15,12,17,8,27,5,18,4,0,17
67129,2016,36,1348,67,1222,57,H,0,26,52,2,15,13,27,8,26,12,9,3,6,19,23,57,1,11,10,17,13,27,4,9,4,2,21
67130,2016,36,1353,75,1148,59,H,0,28,57,6,13,13,17,10,29,18,12,8,2,14,23,60,7,18,6,9,11,21,12,12,7,6,19
67131,2016,36,1355,84,1278,70,A,0,30,61,11,19,13,14,10,30,16,11,4,5,21,21,57,8,17,20,25,10,22,10,9,9,5,15
67132,2016,36,1374,82,1276,58,H,0,31,54,8,15,12,16,14,31,21,17,3,5,10,21,60,10,36,6,12,8,12,12,10,10,2,13
67133,2016,36,1377,79,1282,70,H,0,30,58,5,15,14,23,10,23,16,16,8,5,16,28,65,6,26,8,13,15,24,14,19,5,3,20
67134,2016,36,1382,80,1436,68,H,0,29,56,11,20,11,20,7,25,19,10,9,5,23,24,51,7,13,13,26,9,25,12,15,5,6,19
67135,2016,36,1386,62,1343,50,H,0,22,57,3,16,15,20,7,36,11,12,5,5,12,19,66,9,33,3,6,10,29,9,12,4,3,18
67136,2016,36,1393,78,1159,51,H,0,25,51,14,30,14,18,9,23,20,10,11,5,13,17,51,10,28,7,9,13,19,12,19,7,1,16
67137,2016,36,1400,116,1427,50,H,0,44,68,15,30,13,22,8,34,23,10,10,6,24,17,52,2,17,14,27,6,21,6,24,6,1,21
67138,2016,36,1406,65,1259,54,A,0,19,50,4,14,23,34,19,26,7,18,5,7,19,21,60,5,15,7,9,14,19,8,15,6,5,23
67139,2016,36,1409,90,1233,81,H,0,31,60,10,20,18,34,8,29,15,12,9,4,20,25,60,8,20,23,29,10,28,13,16,7,2,27
67140,2016,36,1416,67,1269,63,H,0,25,57,4,16,13,19,13,31,11,18,6,2,10,26,68,7,30,4,6,11,21,13,11,10,4,22
67141,2016,36,1426,97,1133,61,H,0,33,69,17,40,14,22,12,23,27,7,10,2,22,19,47,5,19,18,23,7,31,9,24,5,2,22
67142,2016,36,1438,70,1452,54,N,0,27,43,3,8,13,20,6,23,13,19,6,1,22,20,50,2,14,12,21,13,11,10,18,10,1,24
67143,2016,36,1447,65,1351,64,A,0,26,56,6,21,7,10,11,24,12,13,8,2,14,24,61,6,21,10,13,15,20,16,11,6,4,11
67144,2016,36,1449,92,1395,67,H,0,31,64,11,24,19,28,15,28,18,19,16,6,22,27,63,3,12,10,22,17,21,7,26,7,3,25
67145,2016,36,1462,90,1460,55,H,0,26,64,10,23,28,34,18,36,20,13,7,7,13,23,63,5,27,4,8,6,25,13,14,5,2,25
67146,2016,37,1107,75,1265,53,A,0,28,57,6,13,13,24,16,31,18,16,9,0,18,19,51,5,24,10,18,5,19,10,14,5,4,21
67147,2016,37,1112,85,1201,72,H,0,30,57,8,21,17,28,12,22,17,13,3,3,16,31,66,5,10,5,9,14,20,14,13,7,3,25
67148,2016,37,1129,67,1258,66,H,0,19,47,9,28,20,29,6,26,14,13,3,1,16,27,67,7,20,5,7,12,27,10,12,2,6,24
67149,2016,37,1140,80,1429,68,H,0,30,70,8,20,12,15,10,34,17,11,5,8,17,23,65,9,20,13,18,10,31,15,13,5,2,17
67150,2016,37,1143,74,1230,62,H,0,27,52,8,23,12,22,12,34,16,19,3,5,21,21,57,8,20,12,18,5,20,13,8,13,2,20
67151,2016,37,1144,76,1150,70,A,0,30,64,8,20,8,12,9,27,6,10,4,2,16,24,64,7,24,15,19,15,28,9,13,4,3,14
67152,2016,37,1162,72,1264,71,A,0,24,53,4,16,20,28,9,23,16,10,4,1,25,20,47,9,26,22,33,11,27,12,13,2,2,21
67153,2016,37,1166,83,1304,67,H,0,28,54,6,17,21,34,6,34,17,13,6,4,17,27,68,4,21,9,13,9,27,11,14,8,5,27
67154,2016,37,1171,79,1263,69,A,0,27,55,6,15,19,26,9,29,18,15,4,5,13,29,71,5,29,6,10,15,23,16,11,6,1,23
67155,2016,37,1172,96,1186,86,H,0,34,57,13,26,15,19,3,27,18,11,7,4,14,33,68,10,27,10,12,9,23,9,11,6,2,18
67156,2016,37,1173,72,1435,67,A,0,27,60,5,15,13,22,15,26,9,12,7,1,21,21,51,6,17,19,25,7,24,6,13,3,6,21
67157,2016,37,1176,59,1360,47,A,0,21,47,3,12,14,20,1,33,12,11,6,4,16,18,57,4,25,7,16,10,28,7,11,3,5,20
67158,2016,37,1177,74,1179,71,A,0,28,49,6,12,12,15,7,23,13,14,6,8,24,23,56,8,19,17,24,14,16,11,12,5,0,16
67159,2016,37,1178,75,1405,72,H,0,27,55,13,27,8,11,4,26,14,12,4,8,20,25,63,7,21,15,20,11,25,8,10,5,1,17
67160,2016,37,1188,76,1356,74,A,0,25,46,10,16,16,26,7,22,9,21,9,5,29,25,51,3,15,21,36,13,20,6,19,12,1,22
67161,2016,37,1192,91,1248,89,A,1,33,81,6,16,19,28,17,31,16,13,11,4,27,26,62,11,31,26,34,10,34,15,23,6,5,27
67162,2016,37,1219,90,1422,72,H,0,32,56,6,10,20,23,8,28,20,10,6,7,15,29,65,7,22,7,10,10,19,13,9,6,2,21
67163,2016,37,1228,69,1463,65,H,0,26,65,8,26,9,11,7,18,12,5,7,1,18,25,58,5,18,10,14,17,31,14,23,2,3,16
67164,2016,37,1231,90,1236,65,H,0,29,56,9,22,23,30,12,39,13,17,6,7,23,23,66,8,25,11,19,10,18,11,14,7,2,23
67165,2016,37,1242,92,1221,59,H,0,34,54,12,20,12,12,9,22,23,15,11,5,19,16,42,8,19,19,23,6,11,9,19,8,1,13
67166,2016,37,1243,83,1164,58,H,0,28,64,8,23,19,27,16,27,22,12,6,4,18,19,66,2,21,18,27,20,22,8,11,4,6,21
67167,2016,37,1246,88,1184,67,H,0,35,64,4,19,14,20,18,32,18,17,3,9,17,26,65,5,18,10,14,11,14,11,13,7,1,19
67168,2016,37,1267,82,1183,76,H,0,28,57,8,24,18,30,14,35,14,22,8,2,14,32,71,6,19,6,10,8,23,12,13,9,0,20
67169,2016,37,1277,78,1271,35,H,0,27,54,12,22,12,15,10,38,25,15,5,10,9,14,64,5,25,2,4,13,18,10,13,9,3,16
67170,2016,37,1281,85,1303,78,H,0,25,52,6,16,29,38,6,31,13,18,9,3,24,25,61,5,22,23,31,9,25,14,16,9,3,27
67171,2016,37,1337,77,1253,75,H,0,31,60,9,20,6,15,15,19,18,14,7,5,21,30,61,6,20,9,13,14,20,20,14,7,2,16
67172,2016,37,1344,66,1130,51,H,0,21,55,3,13,21,25,15,31,10,16,7,5,12,20,53,4,22,7,9,3,22,10,14,8,6,22
67173,2016,37,1345,93,1224,55,H,0,34,68,12,31,13,17,14,31,28,6,5,4,18,19,56,6,18,11,19,10,21,10,12,3,0,17
67174,2016,37,1346,68,1216,66,A,0,26,56,10,20,6,13,12,32,11,21,2,6,17,26,65,7,26,7,10,8,18,13,9,12,0,17
67175,2016,37,1373,81,1220,68,H,0,30,57,5,15,16,19,8,33,14,17,4,2,22,22,66,6,26,18,30,15,19,10,8,9,0,22
67176,2016,37,1385,48,1310,44,H,0,19,57,3,17,7,14,12,37,12,18,4,12,19,14,56,3,18,13,24,14,30,7,15,10,8,18
67177,2016,37,1396,77,1335,73,A,0,27,54,7,18,16,23,10,24,15,13,6,0,16,29,55,10,30,5,7,3,20,16,13,2,0,21
67178,2016,37,1403,68,1404,49,H,0,27,65,7,27,7,12,14,29,17,10,8,2,18,18,54,7,24,6,13,11,25,6,17,4,4,14
67179,2016,37,1418,97,1270,64,H,0,38,74,7,28,14,17,12,34,20,10,12,5,13,23,71,7,22,11,13,16,24,8,20,3,5,13
67180,2016,37,1430,84,1451,81,H,2,27,73,8,30,22,30,8,34,11,13,7,7,32,25,75,5,25,26,37,19,43,13,19,8,4,27
67181,2016,37,1434,69,1232,63,A,0,19,49,8,21,23,32,8,31,8,11,9,3,19,20,57,8,22,15,24,12,26,13,13,8,4,26
67182,2016,37,1439,74,1347,65,A,0,28,56,3,8,15,28,8,25,17,8,9,3,16,25,60,3,20,12,17,14,25,10,14,4,2,20
67183,2016,37,1454,68,1458,67,A,0,19,53,8,27,22,27,5,24,11,8,4,1,27,20,55,4,10,23,32,12,33,7,10,2,4,21
67184,2016,37,1455,56,1424,50,H,0,21,56,3,18,11,22,14,22,10,9,7,3,16,19,47,4,17,8,13,9,27,9,19,5,2,22
67185,2016,38,1131,80,1262,60,A,0,27,56,13,28,13,15,5,35,11,17,7,9,17,23,69,6,28,8,10,12,25,11,16,2,3,15
67186,2016,38,1225,78,1450,74,H,0,25,57,9,16,19,30,14,25,11,14,7,1,18,26,49,7,19,15,20,1,21,19,12,8,8,24
67187,2016,38,1235,83,1234,82,H,0,34,70,9,30,6,11,14,22,17,13,10,3,11,31,65,11,27,9,10,11,26,18,17,4,6,14
67188,2016,38,1245,73,1419,62,H,0,22,54,6,15,23,31,15,24,9,8,5,5,16,23,60,7,18,9,15,17,20,12,12,5,5,29
67189,2016,38,1283,88,1237,74,H,0,30,61,5,16,23,27,11,25,16,7,8,4,16,27,60,10,21,10,13,11,23,13,16,4,3,23
67190,2016,38,1312,92,1383,86,A,1,32,61,5,15,23,31,10,28,13,10,7,5,16,31,83,16,49,8,15,28,25,21,11,4,5,25
67191,2016,38,1336,81,1145,67,H,0,28,50,3,12,22,26,13,27,16,21,5,7,20,22,65,8,31,15,23,18,11,12,13,12,2,23
67192,2016,38,1361,84,1311,47,H,0,29,60,8,20,18,25,9,36,17,13,11,10,18,14,57,4,22,15,17,9,25,10,20,2,5,22
67193,2016,38,1371,78,1407,69,H,0,26,65,6,18,20,29,16,31,15,9,9,2,17,26,60,9,17,8,14,7,27,14,11,5,2,25
67194,2016,38,1380,68,1461,58,A,0,27,62,5,11,9,12,14,31,10,10,10,4,18,17,48,10,29,14,18,3,22,10,12,5,3,17
67195,2016,39,1295,69,1315,67,A,0,23,48,9,21,14,31,6,34,15,12,5,5,20,25,58,5,17,12,22,6,24,10,9,9,3,24
67196,2016,39,1338,84,1186,51,H,0,28,56,6,14,22,27,14,29,15,12,5,3,12,19,51,7,23,6,10,5,17,8,15,5,1,18
67197,2016,39,1395,73,1341,55,H,0,22,46,4,15,25,38,10,28,16,23,7,6,25,18,53,0,10,19,28,11,23,10,21,9,0,33
67198,2016,39,1404,72,1410,64,A,0,25,56,5,16,17,21,12,34,8,13,3,1,17,22,60,6,25,14,19,8,22,12,7,4,3,19
67199,2016,39,1434,71,1152,53,A,0,23,56,14,27,11,15,8,27,18,13,12,4,16,19,48,5,17,10,15,5,28,9,17,3,4,15
67200,2016,40,1103,81,1126,60,H,0,26,63,15,35,14,20,14,27,15,10,6,8,16,25,72,4,24,6,10,22,25,11,13,3,4,16
67201,2016,40,1114,66,1177,44,A,0,22,54,6,20,16,20,11,18,12,9,7,3,16,17,44,1,9,9,16,12,22,7,20,2,2,24
67202,2016,40,1116,83,1399,57,H,0,31,62,7,15,14,21,8,35,21,10,4,13,19,20,59,7,24,10,20,9,25,13,12,3,4,19
67203,2016,40,1119,90,1102,80,A,0,26,58,12,28,26,38,9,32,16,16,6,6,25,29,62,6,10,16,32,10,28,11,13,9,2,28
67204,2016,40,1129,74,1332,72,H,0,23,54,11,29,17,23,10,21,14,9,5,2,16,25,58,9,21,13,19,13,23,11,11,5,4,20
67205,2016,40,1138,80,1127,64,H,0,29,61,7,22,15,21,9,30,17,9,10,5,17,23,59,10,27,8,11,7,27,11,15,1,0,21
67206,2016,40,1139,94,1397,86,H,0,29,62,10,28,26,30,14,25,19,10,3,1,22,31,63,8,23,16,21,7,19,16,8,3,4,24
67207,2016,40,1141,79,1411,71,H,0,28,50,14,25,9,12,4,23,15,18,7,2,19,30,67,8,30,3,9,18,20,19,14,4,3,16
67208,2016,40,1143,63,1388,59,H,0,24,55,8,20,7,13,9,24,11,10,6,10,13,25,59,8,16,1,4,10,27,14,11,2,2,16
67209,2016,40,1151,61,1173,59,A,0,22,55,7,15,10,15,9,24,17,10,5,3,23,21,42,3,13,14,26,4,26,17,12,3,8,15
67210,2016,40,1160,92,1140,83,H,0,31,68,10,24,20,23,12,37,18,13,7,3,18,30,77,9,29,14,18,13,28,10,9,8,5,20
67211,2016,40,1162,65,1312,56,H,0,19,49,8,23,19,24,10,34,10,14,4,5,20,22,64,5,25,7,16,13,23,12,8,4,2,18
67212,2016,40,1163,75,1326,55,H,0,32,53,6,14,5,9,5,29,17,16,4,2,16,20,56,5,22,10,12,9,17,11,13,9,0,14
67213,2016,40,1166,90,1237,65,H,0,32,54,12,21,14,24,9,32,20,13,5,6,20,21,65,5,23,18,24,16,17,7,10,6,3,21
67214,2016,40,1167,77,1377,67,A,0,26,49,2,10,23,30,10,26,11,18,5,5,21,24,50,7,14,12,19,5,15,16,16,6,2,26
67215,2016,40,1172,87,1441,54,H,0,29,61,9,31,20,28,9,38,16,9,3,6,21,17,64,8,29,12,23,15,25,8,13,6,1,23
67216,2016,40,1174,70,1265,69,A,0,23,53,6,16,18,28,13,31,14,12,2,2,17,21,53,11,28,16,22,5,20,13,6,4,6,19
67217,2016,40,1178,95,1132,80,H,0,32,68,13,30,18,26,14,27,16,9,7,5,22,26,59,7,16,21,35,11,26,16,10,8,4,21
67218,2016,40,1182,67,1384,65,N,0,28,62,6,21,5,9,12,31,12,15,4,10,19,24,56,9,19,8,19,6,25,16,12,4,5,16
67219,2016,40,1188,74,1340,64,H,0,25,54,2,10,22,32,7,26,15,8,10,1,12,27,58,3,15,7,11,7,27,20,18,7,2,26
67220,2016,40,1191,95,1290,60,H,0,28,69,9,19,30,43,18,40,21,10,7,9,22,17,58,5,18,21,31,8,30,10,17,8,4,29
67221,2016,40,1201,71,1334,52,H,0,27,56,4,11,13,21,9,27,17,11,8,4,17,18,54,6,23,10,13,10,24,10,20,4,1,20
67222,2016,40,1203,83,1353,49,H,0,30,70,10,26,13,16,12,28,18,7,18,4,12,18,53,5,19,8,10,8,29,7,22,3,5,12
67223,2016,40,1205,73,1202,53,A,0,28,49,8,18,9,12,5,25,12,18,9,3,14,20,51,5,28,8,9,5,18,12,15,9,1,13
67224,2016,40,1207,87,1423,82,H,0,24,50,10,19,29,36,6,30,16,16,4,8,27,24,65,7,13,27,39,15,26,14,11,9,1,28
67225,2016,40,1209,68,1330,64,H,0,19,41,7,13,23,30,7,23,14,7,1,7,16,24,53,1,12,15,17,8,20,13,4,5,2,23
67226,2016,40,1221,90,1216,68,A,0,33,50,8,14,16,26,8,27,20,16,12,0,12,25,54,14,36,4,6,3,14,16,16,9,1,22
67227,2016,40,1228,83,1227,79,N,0,25,53,9,22,24,35,7,23,18,11,5,5,15,30,63,9,15,10,14,11,29,18,14,3,5,29
67228,2016,40,1231,105,1270,60,H,0,40,78,13,28,12,16,19,28,21,9,9,6,17,20,63,4,22,16,20,17,23,10,19,2,5,19
67229,2016,40,1236,85,1122,68,H,0,27,58,12,26,19,29,13,26,14,13,7,5,19,22,63,5,16,19,26,19,24,9,15,3,2,24
67230,2016,40,1241,69,1206,46,H,0,23,58,8,25,15,19,9,32,11,8,4,4,16,18,58,4,21,6,10,10,29,3,13,2,1,17
67231,2016,40,1242,82,1333,67,N,0,30,56,7,16,15,25,8,24,17,11,11,5,16,23,54,8,16,13,19,12,19,12,18,2,3,22
67232,2016,40,1245,84,1145,77,H,0,32,59,3,14,17,30,12,33,18,12,7,7,18,26,66,11,29,14,18,9,20,18,10,7,1,25
67233,2016,40,1246,72,1113,58,H,0,24,55,6,21,18,26,11,25,15,14,6,8,20,23,62,4,20,8,15,15,21,6,17,5,0,24
67234,2016,40,1248,90,1357,86,A,0,27,45,16,24,20,28,2,28,15,20,5,2,23,32,70,6,26,16,27,15,22,15,11,9,1,23
67235,2016,40,1249,73,1251,58,A,0,29,58,5,13,10,14,13,20,18,9,5,0,16,19,41,8,23,12,13,3,18,13,17,1,0,15
67236,2016,40,1254,80,1310,79,A,1,27,70,9,24,17,21,15,20,15,12,9,0,17,30,56,6,18,13,19,10,31,17,20,4,7,21
67237,2016,40,1256,91,1418,79,H,0,31,61,8,20,21,28,9,28,15,11,8,6,18,28,69,6,21,17,24,17,26,15,14,5,3,21
67238,2016,40,1257,86,1185,53,H,0,31,58,8,22,16,21,10,30,20,14,11,7,19,19,64,4,26,11,16,17,20,8,17,9,2,18
67239,2016,40,1258,82,1168,70,A,0,32,59,10,19,8,13,10,21,21,11,4,3,22,22,53,8,21,18,28,14,19,12,13,1,1,19
67240,2016,40,1266,57,1458,55,A,0,24,46,3,5,6,14,6,27,13,11,4,3,14,24,66,6,17,1,4,14,22,12,7,7,4,16
67241,2016,40,1267,96,1184,72,H,0,35,69,15,32,11,19,14,30,24,14,11,2,12,30,63,8,19,4,8,6,24,16,16,8,4,18
67242,2016,40,1268,77,1271,56,H,0,23,45,10,21,21,24,6,20,18,10,4,5,12,23,50,3,17,7,10,9,19,9,15,5,1,20
67243,2016,40,1272,89,1264,57,H,0,33,56,1,8,22,33,10,29,18,11,9,7,21,17,53,6,30,17,21,7,20,9,15,8,0,30
67244,2016,40,1276,80,1175,33,H,0,32,61,11,27,5,10,7,34,23,7,6,2,12,12,50,4,21,5,10,7,22,8,17,3,4,11
67245,2016,40,1277,58,1196,52,H,0,21,57,5,25,11,15,16,29,18,12,6,6,18,19,57,4,18,10,18,12,22,10,8,9,2,19
67246,2016,40,1279,75,1369,64,A,0,26,75,7,29,16,21,19,34,10,10,7,2,19,21,51,5,15,17,29,5,31,14,16,7,2,17
67247,2016,40,1282,72,1280,67,H,0,27,50,5,11,13,17,6,25,14,17,7,5,15,23,62,7,29,14,19,12,18,13,12,8,3,18
67248,2016,40,1292,88,1120,81,N,1,30,66,8,22,20,30,13,34,14,12,5,3,21,30,75,10,26,11,24,18,29,12,14,5,2,24
67249,2016,40,1298,68,1440,62,A,0,21,47,4,18,22,27,8,25,12,12,7,2,15,24,56,5,23,9,13,7,19,6,12,6,2,19
67250,2016,40,1305,79,1179,71,H,0,30,65,4,19,15,21,15,23,11,7,9,5,21,23,52,10,22,15,20,9,25,17,15,3,1,19
67251,2016,40,1307,76,1320,57,H,0,27,54,6,16,16,23,10,26,15,13,2,2,16,22,50,6,25,7,12,6,19,12,15,6,3,19
67252,2016,40,1318,75,1392,62,H,0,24,57,8,15,19,21,10,33,15,12,6,5,15,23,66,4,18,12,14,12,25,13,10,2,4,18
67253,2016,40,1324,76,1405,64,A,0,26,61,7,17,17,23,10,39,12,11,6,2,15,24,69,8,30,8,13,10,28,20,8,4,0,17
67254,2016,40,1325,76,1156,67,A,0,30,61,7,22,9,15,12,25,14,12,4,4,15,26,59,10,21,5,9,10,22,13,15,4,4,19
67255,2016,40,1328,96,1331,73,H,0,33,66,16,27,14,17,12,24,20,10,9,7,12,28,64,7,21,10,14,13,22,7,14,5,2,18
67256,2016,40,1329,62,1278,60,N,0,20,53,4,14,18,24,11,29,13,12,3,1,21,19,55,4,22,18,27,12,25,5,10,6,3,22
67257,2016,40,1336,54,1419,50,H,0,18,55,3,20,15,25,11,20,8,8,6,12,11,20,59,2,13,8,10,18,29,11,18,3,3,20
67258,2016,40,1337,72,1123,63,A,0,25,58,10,19,12,15,7,31,14,10,3,3,19,22,59,9,23,10,18,12,28,13,11,2,3,16
67259,2016,40,1339,81,1170,73,H,0,25,62,9,24,22,33,15,30,15,20,6,5,24,23,58,7,23,20,24,9,25,13,16,9,7,29
67260,2016,40,1343,78,1252,64,A,0,27,66,11,33,13,16,17,38,17,19,6,4,18,22,63,6,22,14,19,6,23,10,9,11,7,13
67261,2016,40,1344,74,1136,67,H,0,26,60,8,28,14,24,13,27,14,10,12,4,12,27,61,9,20,4,8,10,27,11,18,8,2,19
67262,2016,40,1345,95,1464,64,H,0,33,60,10,21,19,28,8,36,26,10,3,6,13,24,69,7,24,9,11,8,21,15,9,5,1,23
67263,2016,40,1347,92,1224,91,A,2,33,76,6,23,20,30,23,26,12,18,4,6,29,29,70,3,19,30,40,20,25,5,12,6,0,20
67264,2016,40,1350,77,1255,59,H,0,26,56,7,24,18,25,9,27,18,15,11,0,15,25,59,4,16,5,12,12,26,9,19,8,1,19
67265,2016,40,1351,82,1149,72,A,0,28,53,9,23,17,22,4,37,16,11,1,5,20,25,64,12,39,10,17,8,24,15,8,9,3,22
67266,2016,40,1354,81,1239,74,H,0,27,65,8,24,19,24,15,32,13,10,1,2,14,29,64,4,18,12,17,7,26,8,6,6,3,16
67267,2016,40,1356,74,1317,66,H,0,23,51,9,18,19,31,12,19,9,13,8,6,18,27,59,5,20,7,19,21,22,10,21,9,4,26
67268,2016,40,1359,86,1197,67,A,0,30,52,11,23,15,21,9,26,7,18,7,3,23,21,46,7,14,18,28,9,19,13,17,8,0,18
67269,2016,40,1373,78,1107,70,H,0,30,57,5,12,13,20,10,25,16,10,3,13,21,23,62,7,23,17,24,17,20,7,14,4,1,17
67270,2016,40,1387,75,1105,58,H,0,24,58,9,22,18,22,12,34,19,17,9,3,20,22,59,7,21,7,17,10,24,14,15,11,4,21
67271,2016,40,1390,64,1171,50,H,0,20,50,6,15,18,28,17,20,10,9,4,7,16,19,50,8,21,4,6,11,19,11,15,4,1,23
67272,2016,40,1394,85,1427,79,A,0,28,61,5,20,24,33,11,25,15,7,8,5,26,23,57,7,22,26,31,8,26,16,11,5,6,27
67273,2016,40,1398,64,1212,52,N,0,20,49,10,22,14,19,10,33,14,20,4,1,16,21,63,3,22,7,11,12,22,11,11,8,0,17
67274,2016,40,1400,84,1314,82,H,0,29,62,12,24,14,23,16,20,10,8,3,3,23,26,50,6,16,24,28,4,23,14,6,5,6,22
67275,2016,40,1401,78,1243,68,H,0,27,50,7,14,17,25,8,23,18,13,11,3,19,26,61,5,20,11,16,16,19,12,16,5,2,20
67276,2016,40,1414,73,1429,63,A,0,28,58,7,18,10,13,11,31,16,10,5,5,15,23,65,10,28,7,10,14,21,17,8,7,0,14
67277,2016,40,1416,75,1194,61,H,0,28,60,5,19,14,19,12,32,11,11,3,8,18,21,57,5,18,14,23,9,22,13,8,4,3,18
67278,2016,40,1417,71,1211,66,A,0,28,60,5,16,10,18,11,27,12,8,5,1,15,25,61,6,26,10,13,12,26,11,12,4,2,18
67279,2016,40,1420,75,1291,63,H,0,24,48,8,18,19,26,6,31,16,17,8,3,18,24,60,7,21,8,17,9,20,18,13,7,2,20
67280,2016,40,1424,73,1415,62,A,0,27,66,4,15,15,26,9,28,11,11,16,6,18,21,61,5,18,15,21,16,36,10,22,5,6,25
67281,2016,40,1430,100,1226,76,A,0,41,79,12,27,6,8,14,32,19,7,3,5,22,27,67,10,25,12,19,13,25,12,12,5,1,13
67282,2016,40,1442,64,1183,57,H,0,20,61,3,17,21,30,22,25,13,12,6,7,14,22,58,3,19,10,13,12,24,10,15,4,4,26
